Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1410,Grace,Williams,30.0,Pending,2022-10-23,103697.7,grace.williams@example.com,(455) 696-4429,Excellent,True,HR,Nevada
EMP1411,Grace,Garcia,25.0,Pending,2023-06-15,60687.63,grace.garcia@example.com,(985) 916-7953,Excellent,False,DevOps,Illinois
EMP1412,Bob,Miller,30.0,Pending,2021-10-31,77351.21,bob.miller@example.com,(107) 272-8497,Good,False,Admin,New York
EMP1413,Bob,Smith,35.0,Pending,2024-09-29,66704.62,bob.smith@example.com,(247) 414-0702,Poor,True,DevOps,Florida
EMP1414,Grace,Williams,25.0,Pending,2020-04-22,71650.3,grace.williams@example.com,(491) 074-0649,Poor,True,Finance,Illinois
EMP1415,Charlie,Smith,25.0,Active,2023-12-07,50794.54,charlie.smith@example.com,(042) 548-8213,Good,True,Cloud Tech,Nevada
EMP1416,Frank,Jones,30.0,Inactive,2020-12-07,76030.86,frank.jones@example.com,(236) 914-3074,Good,True,Sales,Nevada
EMP1417,Eva,Johnson,25.0,Inactive,2021-07-11,86669.79,eva.johnson@example.com,(366) 614-4941,Excellent,True,Cloud Tech,California
EMP1418,Bob,Garcia,40.0,Inactive,2020-04-23,84972.7,bob.garcia@example.com,(965) 923-4267,Poor,True,Finance,Illinois
EMP1419,Frank,Miller,30.0,Pending,2023-10-12,100594.49,frank.miller@example.com,(344) 149-7825,Average,False,HR,Texas
EMP1420,Alice,Johnson,25.0,Active,2022-08-24,75478.35,alice.johnson@example.com,(612) 875-8574,Excellent,False,Cloud Tech,New York
EMP1421,Charlie,Johnson,25.0,Pending,2023-09-04,79355.85,charlie.johnson@example.com,(676) 670-8060,Good,False,Sales,Nevada
EMP1422,Grace,Miller,35.0,Pending,2022-02-02,58358.07,grace.miller@example.com,(294) 398-5297,Poor,True,HR,Texas
EMP1423,Alice,Williams,30.0,Active,2022-04-01,54824.85,alice.williams@example.com,(940) 626-0786,Average,False,Admin,Illinois
EMP1424,Eva,Garcia,35.0,Pending,2022-07-24,50557.84,eva.garcia@example.com,(010) 415-9148,Average,True,HR,Texas
EMP1425,Eva,Jones,30.0,Inactive,2023-04-26,118030.04,eva.jones@example.com,(750) 198-0381,Excellent,True,Admin,Florida
EMP1426,David,Smith,30.0,Active,2022-04-19,51673.72,david.smith@example.com,(872) 324-4078,Poor,False,Admin,New York
EMP1427,Alice,Brown,35.0,Inactive,2024-10-04,101665.79,alice.brown@example.com,(311) 029-1812,Poor,True,Cloud Tech,Nevada
EMP1428,David,Smith,30.0,Inactive,2020-05-02,118079.15,david.smith@example.com,(317) 087-6013,Good,True,Admin,Florida
EMP1429,Eva,Brown,25.0,Pending,2022-04-25,99059.28,eva.brown@example.com,(672) 384-9790,Poor,False,Cloud Tech,New York
EMP1430,Bob,Smith,30.0,Active,2023-07-29,107397.4,bob.smith@example.com,(620) 223-2882,Poor,False,Cloud Tech,Illinois
EMP1431,Alice,Miller,40.0,Active,2021-08-20,68269.37,alice.miller@example.com,(774) 419-7545,Excellent,False,DevOps,New York
EMP1432,Grace,Jones,35.0,Inactive,2021-04-23,55228.12,grace.jones@example.com,(617) 662-0470,Poor,True,HR,Florida
EMP1433,Bob,Garcia,30.0,Inactive,2022-08-12,71982.33,bob.garcia@example.com,(960) 940-9704,Average,False,Cloud Tech,New York
EMP1434,Frank,Brown,30.0,Inactive,2021-06-26,109673.75,frank.brown@example.com,(277) 402-5882,Excellent,False,Finance,California
EMP1435,Eva,Garcia,30.0,Inactive,2020-10-30,56384.9,eva.garcia@example.com,(586) 812-2594,Excellent,True,Cloud Tech,New York
EMP1436,Frank,Garcia,40.0,Pending,2021-09-04,68211.68,frank.garcia@example.com,(724) 461-7678,Good,False,Sales,Texas
EMP1437,Alice,Garcia,40.0,Pending,2023-01-31,67489.68,alice.garcia@example.com,(298) 842-5994,Poor,False,Finance,Illinois
EMP1438,Charlie,Davis,25.0,Active,2020-09-24,63869.31,charlie.davis@example.com,(996) 100-2310,Good,False,Cloud Tech,Texas
EMP1439,Bob,Williams,30.0,Active,2020-02-14,119801.3,bob.williams@example.com,(775) 331-2660,Average,True,Sales,California
EMP1440,Heidi,Smith,30.0,Active,2020-03-28,115959.65,heidi.smith@example.com,(094) 101-7589,Excellent,True,Cloud Tech,California
EMP1441,Grace,Garcia,40.0,Inactive,2023-10-31,79866.48,grace.garcia@example.com,(251) 762-9832,Excellent,True,Finance,Texas
EMP1442,Charlie,Smith,35.0,Active,2020-03-11,92987.46,charlie.smith@example.com,(477) 433-2682,Excellent,True,HR,Florida
EMP1443,Eva,Garcia,40.0,Inactive,2020-05-04,56140.51,eva.garcia@example.com,(190) 130-2055,Average,False,Finance,Illinois
EMP1444,Grace,Brown,30.0,Active,2023-07-15,119586.11,grace.brown@example.com,(981) 528-7338,Average,True,DevOps,Illinois
EMP1445,Alice,Williams,40.0,Inactive,2023-01-20,104700.46,alice.williams@example.com,(785) 598-2175,Good,True,DevOps,California
EMP1446,Frank,Williams,40.0,Active,2021-10-15,91798.14,frank.williams@example.com,(619) 128-4116,Good,False,HR,New York
EMP1447,Eva,Miller,25.0,Inactive,2024-04-19,90879.22,eva.miller@example.com,(309) 850-3445,Good,False,Finance,Illinois
EMP1448,Charlie,Davis,25.0,Active,2021-06-29,87358.27,charlie.davis@example.com,(512) 418-9388,Poor,False,Admin,Nevada
EMP1449,Alice,Miller,30.0,Inactive,2024-09-14,119407.93,alice.miller@example.com,(846) 908-1973,Excellent,True,Sales,Florida
EMP1450,David,Miller,30.0,Pending,2022-01-04,113978.6,david.miller@example.com,(005) 643-5022,Excellent,True,HR,Nevada
EMP1451,Frank,Miller,30.0,Pending,2021-01-20,108568.78,frank.miller@example.com,(850) 371-9904,Good,True,Sales,New York
EMP1452,Heidi,Miller,30.0,Inactive,2020-03-18,56318.02,heidi.miller@example.com,(169) 918-7239,Excellent,False,HR,New York
EMP1453,David,Miller,25.0,Active,2021-11-10,114252.73,david.miller@example.com,(107) 835-6742,Good,False,Sales,Florida
EMP1454,Charlie,Jones,35.0,Inactive,2020-05-01,51533.9,charlie.jones@example.com,(000) 389-6086,Poor,True,DevOps,New York
EMP1455,Charlie,Williams,25.0,Active,2022-02-04,99317.66,charlie.williams@example.com,(066) 266-8216,Poor,False,Sales,California
EMP1456,Bob,Miller,35.0,Active,2020-11-18,101264.64,bob.miller@example.com,(195) 535-6032,Average,False,HR,California
EMP1457,Heidi,Garcia,35.0,Pending,2023-11-21,112272.02,heidi.garcia@example.com,(190) 368-9002,Poor,False,Admin,Nevada
EMP1458,Frank,Williams,30.0,Active,2022-02-13,71477.63,frank.williams@example.com,(010) 272-4054,Good,True,DevOps,Illinois
EMP1459,Charlie,Williams,30.0,Pending,2023-03-19,77412.1,charlie.williams@example.com,(934) 296-7110,Poor,False,DevOps,Texas
EMP1460,Alice,Johnson,30.0,Pending,2021-03-28,94775.27,alice.johnson@example.com,(483) 753-7457,Average,False,Sales,California
EMP1461,Heidi,Jones,30.0,Active,2021-05-02,74276.71,heidi.jones@example.com,(438) 458-8104,Excellent,True,HR,Nevada
EMP1462,Bob,Miller,35.0,Inactive,2021-03-05,67467.86,bob.miller@example.com,(697) 413-2833,Good,True,Finance,Texas
EMP1463,Eva,Smith,25.0,Active,2022-03-01,80675.41,eva.smith@example.com,(831) 520-3770,Excellent,False,DevOps,Texas
EMP1464,Charlie,Brown,40.0,Inactive,2023-01-23,76274.33,charlie.brown@example.com,(070) 449-6409,Average,False,Finance,Florida
EMP1465,David,Davis,30.0,Active,2021-08-26,51405.46,david.davis@example.com,(496) 706-6702,Average,True,Finance,Texas
EMP1466,Bob,Garcia,25.0,Inactive,2020-11-25,101238.96,bob.garcia@example.com,(362) 680-4084,Average,True,HR,New York
EMP1467,Bob,Smith,35.0,Inactive,2023-12-13,52169.52,bob.smith@example.com,(095) 493-0595,Excellent,False,Sales,Illinois
EMP1468,Charlie,Jones,35.0,Active,2020-07-26,73176.62,charlie.jones@example.com,(601) 864-8768,Excellent,False,Finance,New York
EMP1469,Grace,Brown,32.5,Pending,2021-06-27,96241.85,grace.brown@example.com,(984) 267-3203,Excellent,False,DevOps,Nevada
EMP1470,Bob,Jones,25.0,Pending,2024-09-16,84366.38,bob.jones@example.com,(413) 845-9608,Excellent,False,Finance,Illinois
EMP1471,Alice,Garcia,40.0,Pending,2023-07-04,92015.09,alice.garcia@example.com,(454) 490-1494,Average,True,Cloud Tech,California
EMP1472,Alice,Williams,30.0,Inactive,2020-06-16,83149.95,alice.williams@example.com,(427) 707-0704,Average,False,Admin,Nevada
EMP1473,Grace,Brown,40.0,Inactive,2020-07-05,94930.65,grace.brown@example.com,(783) 609-1497,Good,False,Finance,Nevada
EMP1474,Frank,Williams,40.0,Inactive,2020-04-01,68430.72,frank.williams@example.com,(517) 244-4722,Good,True,HR,New York
EMP1475,David,Garcia,35.0,Active,2024-03-20,98752.97,david.garcia@example.com,(229) 031-0286,Excellent,False,Sales,Texas
EMP1476,Frank,Smith,35.0,Active,2023-02-07,54268.86,frank.smith@example.com,(950) 830-4404,Poor,True,Finance,Illinois
EMP1477,Grace,Garcia,32.5,Pending,2024-12-10,66494.94,grace.garcia@example.com,(809) 351-1870,Poor,False,DevOps,Florida
EMP1478,Grace,Smith,25.0,Pending,2024-06-27,90003.98,grace.smith@example.com,(813) 359-5615,Average,False,Sales,Illinois
EMP1479,Charlie,Brown,25.0,Active,2021-03-09,106592.25,charlie.brown@example.com,(420) 595-5656,Average,True,Finance,New York
EMP1480,Grace,Brown,25.0,Active,2024-08-11,93905.83,grace.brown@example.com,(490) 250-4289,Average,True,DevOps,Florida
EMP1481,Eva,Miller,35.0,Active,2022-03-05,88945.49,eva.miller@example.com,(193) 588-9535,Good,False,DevOps,Texas
EMP1482,Eva,Jones,35.0,Pending,2023-06-30,91130.33,eva.jones@example.com,(902) 611-3988,Good,False,Finance,Texas
EMP1483,Bob,Miller,40.0,Pending,2023-04-19,90787.4,bob.miller@example.com,(868) 180-9787,Average,False,Admin,New York
EMP1484,Bob,Jones,25.0,Inactive,2024-11-11,87494.34,bob.jones@example.com,(754) 394-3534,Average,True,Sales,Texas
EMP1485,Grace,Miller,35.0,Inactive,2023-03-17,92627.35,grace.miller@example.com,(375) 137-6514,Average,False,Finance,Nevada
EMP1486,Eva,Williams,40.0,Pending,2023-10-26,98556.29,eva.williams@example.com,(881) 579-3762,Poor,True,Admin,Illinois
EMP1487,Frank,Brown,30.0,Inactive,2021-07-04,112792.2,frank.brown@example.com,(928) 369-2943,Good,True,Cloud Tech,Nevada
EMP1488,Eva,Smith,35.0,Pending,2023-11-03,56875.22,eva.smith@example.com,(551) 166-8296,Poor,False,HR,Florida
EMP1489,Charlie,Jones,35.0,Inactive,2021-07-05,101015.96,charlie.jones@example.com,(327) 021-6486,Poor,True,DevOps,Florida
EMP1490,Bob,Garcia,30.0,Inactive,2024-02-26,83912.22,bob.garcia@example.com,(120) 602-1287,Average,False,Finance,New York
EMP1491,Frank,Jones,25.0,Active,2021-09-29,99669.86,frank.jones@example.com,(665) 268-3414,Average,False,Sales,New York
EMP1492,Alice,Smith,30.0,Active,2021-05-25,52314.97,alice.smith@example.com,(599) 910-1575,Excellent,False,Admin,New York
EMP1493,Frank,Miller,30.0,Inactive,2022-10-31,77785.96,frank.miller@example.com,(764) 722-9811,Excellent,False,HR,California
EMP1494,Alice,Jones,30.0,Pending,2022-07-02,62430.86,alice.jones@example.com,(099) 576-5727,Poor,False,HR,Florida
EMP1495,Frank,Davis,35.0,Pending,2024-08-28,98219.54,frank.davis@example.com,(941) 347-5097,Good,True,Admin,California
EMP1496,Grace,Williams,25.0,Active,2024-10-21,65494.58,grace.williams@example.com,(898) 645-6521,Average,True,Admin,Illinois
EMP1497,David,Brown,35.0,Pending,2020-02-11,110524.1,david.brown@example.com,(036) 849-9514,Average,False,DevOps,Florida
EMP1498,Alice,Smith,40.0,Active,2023-05-16,106060.54,alice.smith@example.com,(421) 447-7323,Poor,False,Admin,Nevada
EMP1499,Eva,Brown,35.0,Inactive,2022-07-29,67639.91,eva.brown@example.com,(491) 342-1387,Excellent,True,Finance,Florida
EMP1500,Grace,Davis,30.0,Pending,2023-09-18,117653.98,grace.davis@example.com,(209) 088-3069,Good,True,Cloud Tech,Texas
EMP1501,Eva,Jones,35.0,Inactive,2020-05-10,73539.86,eva.jones@example.com,(534) 967-8273,Excellent,True,DevOps,Texas
EMP1502,Frank,Jones,35.0,Pending,2023-08-27,70915.38,frank.jones@example.com,(117) 674-1240,Excellent,True,HR,Nevada
EMP1503,David,Garcia,25.0,Pending,2021-10-16,97652.9,david.garcia@example.com,(513) 152-8546,Excellent,False,Sales,Florida
EMP1504,Heidi,Davis,35.0,Inactive,2022-03-06,101571.25,heidi.davis@example.com,(815) 061-8537,Excellent,False,HR,Florida
EMP1505,David,Smith,35.0,Active,2023-11-06,87424.46,david.smith@example.com,(003) 296-3346,Average,True,DevOps,Nevada
EMP1506,Frank,Garcia,30.0,Pending,2024-11-30,89077.36,frank.garcia@example.com,(272) 742-3182,Average,False,HR,New York
EMP1507,Heidi,Williams,30.0,Pending,2024-07-13,89132.22,heidi.williams@example.com,(061) 789-3205,Excellent,True,DevOps,California
EMP1508,Frank,Garcia,25.0,Active,2024-03-04,111000.26,frank.garcia@example.com,(496) 935-7823,Good,False,Admin,California
EMP1509,Frank,Johnson,35.0,Inactive,2022-08-07,109584.97,frank.johnson@example.com,(347) 769-5873,Poor,True,HR,Illinois
EMP1510,Bob,Smith,40.0,Active,2024-11-11,97648.84,bob.smith@example.com,(131) 467-5360,Good,False,Admin,Illinois
EMP1511,Grace,Johnson,25.0,Active,2021-12-02,78643.43,grace.johnson@example.com,(275) 156-2778,Good,True,Admin,New York
EMP1512,Heidi,Davis,30.0,Active,2024-05-14,55656.8,heidi.davis@example.com,(630) 448-3607,Good,True,HR,Nevada
EMP1513,Charlie,Miller,35.0,Active,2022-07-14,69146.95,charlie.miller@example.com,(545) 667-6639,Excellent,False,DevOps,Texas
EMP1514,Charlie,Johnson,30.0,Active,2020-09-22,93013.58,charlie.johnson@example.com,(473) 504-7638,Average,True,Admin,Florida
EMP1515,Grace,Williams,40.0,Active,2020-03-18,87364.78,grace.williams@example.com,(283) 199-5297,Good,False,Finance,Florida
EMP1516,Alice,Garcia,35.0,Active,2023-10-17,50288.67,alice.garcia@example.com,(006) 155-8107,Excellent,False,Sales,New York
EMP1517,David,Miller,35.0,Active,2022-02-24,85233.55,david.miller@example.com,(358) 328-6341,Good,True,HR,New York
EMP1518,Bob,Garcia,25.0,Inactive,2024-01-30,86420.19,bob.garcia@example.com,(556) 383-0007,Good,False,HR,California
EMP1519,Grace,Johnson,30.0,Inactive,2024-03-16,63189.82,grace.johnson@example.com,(186) 702-4402,Excellent,False,HR,Florida
EMP1520,Grace,Garcia,25.0,Pending,2020-09-25,64783.32,grace.garcia@example.com,(304) 166-2410,Average,False,Admin,New York
EMP1521,Charlie,Davis,25.0,Pending,2024-06-10,52615.44,charlie.davis@example.com,(186) 008-9218,Average,False,HR,Nevada
EMP1522,Eva,Miller,30.0,Pending,2020-04-08,96337.89,eva.miller@example.com,(639) 456-8043,Poor,False,Sales,Texas
EMP1523,Alice,Davis,25.0,Inactive,2022-06-28,76617.76,alice.davis@example.com,(731) 497-6460,Excellent,True,DevOps,Texas
EMP1524,Heidi,Johnson,30.0,Pending,2023-07-14,50651.32,heidi.johnson@example.com,(368) 474-8835,Poor,False,Admin,Nevada
EMP1525,Bob,Davis,30.0,Pending,2023-12-06,59601.45,bob.davis@example.com,(076) 581-7389,Poor,False,HR,Illinois
EMP1526,Bob,Williams,32.5,Active,2021-08-01,57980.88,bob.williams@example.com,(637) 579-1451,Poor,False,DevOps,Illinois
EMP1527,David,Johnson,30.0,Pending,2021-02-17,75054.53,david.johnson@example.com,(118) 237-9311,Average,False,Admin,California
EMP1528,Charlie,Johnson,25.0,Active,2023-11-10,115318.7,charlie.johnson@example.com,(697) 893-0745,Excellent,False,Sales,Florida
EMP1529,Alice,Johnson,25.0,Active,2024-09-06,90190.69,alice.johnson@example.com,(452) 059-9603,Poor,True,DevOps,Texas
EMP1530,Bob,Smith,30.0,Pending,2020-07-26,113334.56,bob.smith@example.com,(387) 875-3576,Excellent,False,Cloud Tech,Nevada
EMP1531,Heidi,Garcia,35.0,Active,2020-07-23,106922.49,heidi.garcia@example.com,(881) 161-6201,Excellent,True,HR,Florida
EMP1532,Eva,Smith,35.0,Inactive,2024-02-21,58113.07,eva.smith@example.com,(812) 371-0671,Average,True,DevOps,California
EMP1533,Alice,Smith,25.0,Pending,2020-12-15,73006.26,alice.smith@example.com,(872) 866-0415,Poor,True,Admin,Nevada
EMP1534,Eva,Williams,25.0,Active,2020-08-21,78054.43,eva.williams@example.com,(448) 595-9223,Poor,True,HR,California
EMP1535,Eva,Miller,40.0,Inactive,2023-08-21,112028.67,eva.miller@example.com,(839) 589-4772,Excellent,False,DevOps,Florida
EMP1536,Charlie,Garcia,25.0,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,(522) 870-5621,Good,True,Admin,Texas
EMP1537,Heidi,Davis,30.0,Inactive,2023-06-06,52017.14,heidi.davis@example.com,(710) 433-1874,Average,True,Sales,Florida
EMP1538,Charlie,Jones,40.0,Inactive,2022-06-21,53218.06,charlie.jones@example.com,(109) 792-1582,Average,False,Finance,Texas
EMP1539,Frank,Johnson,25.0,Pending,2024-04-20,102053.67,frank.johnson@example.com,(503) 446-9458,Average,False,DevOps,Nevada
EMP1540,David,Davis,35.0,Pending,2023-12-05,93276.73,david.davis@example.com,(648) 831-9212,Average,False,Sales,Illinois
EMP1541,David,Johnson,40.0,Pending,2023-08-06,76941.36,david.johnson@example.com,(424) 912-8964,Poor,True,HR,Nevada
EMP1542,Alice,Williams,25.0,Pending,2024-10-04,82850.23,alice.williams@example.com,(999) 497-3202,Poor,False,DevOps,New York
EMP1543,Charlie,Johnson,25.0,Active,2021-11-08,117910.15,charlie.johnson@example.com,(319) 222-7050,Good,False,Finance,California
EMP1544,David,Smith,32.5,Inactive,2024-07-31,66450.0,david.smith@example.com,(028) 767-5480,Average,True,DevOps,Florida
EMP1545,Heidi,Garcia,25.0,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,(386) 667-5484,Average,False,Finance,Florida
EMP1546,Alice,Jones,25.0,Active,2023-02-15,88436.92,alice.jones@example.com,(819) 324-2686,Excellent,False,Finance,Florida
EMP1547,Eva,Brown,30.0,Pending,2023-10-07,81934.55,eva.brown@example.com,(741) 865-2056,Poor,False,Sales,New York
EMP1548,Alice,Johnson,30.0,Pending,2024-04-20,93383.06,alice.johnson@example.com,(563) 983-6519,Average,False,Finance,California
EMP1549,Frank,Davis,40.0,Pending,2021-03-30,50153.79,frank.davis@example.com,(375) 830-9450,Good,True,Cloud Tech,Texas
EMP1550,Eva,Smith,30.0,Pending,2020-08-05,53204.47,eva.smith@example.com,(548) 094-0475,Good,False,Sales,California
EMP1551,Charlie,Brown,40.0,Pending,2021-02-05,63128.04,charlie.brown@example.com,(044) 090-7976,Poor,False,Cloud Tech,California
EMP1552,Grace,Jones,30.0,Pending,2021-11-23,57543.6,grace.jones@example.com,(278) 105-0921,Good,True,Finance,New York
EMP1553,Bob,Brown,40.0,Pending,2022-10-29,59424.52,bob.brown@example.com,(216) 107-0517,Good,False,Finance,Nevada
EMP1554,Alice,Smith,35.0,Inactive,2022-11-07,104675.7,alice.smith@example.com,(439) 055-2957,Poor,True,Finance,Illinois
EMP1555,Charlie,Garcia,30.0,Pending,2023-05-14,92431.25,charlie.garcia@example.com,(066) 013-8240,Average,False,Cloud Tech,Florida
EMP1556,Grace,Garcia,40.0,Active,2021-07-14,77850.9,grace.garcia@example.com,(270) 493-8619,Average,True,Sales,Nevada
EMP1557,Eva,Miller,40.0,Inactive,2023-05-18,99001.0,eva.miller@example.com,(448) 515-7918,Good,True,Admin,New York
EMP1558,Eva,Garcia,30.0,Pending,2023-02-07,94280.83,eva.garcia@example.com,(711) 121-2589,Good,True,HR,Nevada
EMP1559,Eva,Miller,35.0,Pending,2023-08-24,118262.56,eva.miller@example.com,(203) 571-3431,Average,True,DevOps,New York
EMP1560,Frank,Brown,25.0,Inactive,2023-04-08,89944.67,frank.brown@example.com,(406) 424-2955,Poor,False,HR,Illinois
EMP1561,Grace,Williams,30.0,Active,2022-12-06,57452.93,grace.williams@example.com,(334) 324-4740,Good,True,HR,Florida
EMP1562,Alice,Davis,25.0,Active,2021-08-09,97837.32,alice.davis@example.com,(759) 558-7208,Excellent,False,Admin,California
EMP1563,Alice,Davis,35.0,Active,2022-01-04,106981.84,alice.davis@example.com,(628) 936-5434,Poor,True,Admin,Illinois
EMP1564,David,Brown,35.0,Pending,2024-05-25,105778.36,david.brown@example.com,(884) 183-4373,Good,True,Finance,New York
EMP1565,Alice,Johnson,40.0,Pending,2021-10-02,117608.32,alice.johnson@example.com,(018) 272-7954,Good,True,Finance,Florida
EMP1566,Eva,Johnson,30.0,Active,2023-07-21,99324.03,eva.johnson@example.com,(969) 051-5025,Excellent,False,Sales,Florida
EMP1567,David,Garcia,30.0,Active,2023-10-30,55212.83,david.garcia@example.com,(755) 125-4277,Excellent,True,HR,Florida
EMP1568,Bob,Davis,40.0,Inactive,2023-02-13,68496.77,bob.davis@example.com,(207) 979-9666,Average,False,Cloud Tech,Florida
EMP1569,Eva,Davis,25.0,Pending,2020-11-13,52795.84,eva.davis@example.com,(345) 957-6402,Poor,False,HR,Florida
EMP1570,Alice,Miller,32.5,Inactive,2024-06-05,90087.39,alice.miller@example.com,(816) 649-6901,Poor,False,DevOps,California
EMP1571,Frank,Williams,30.0,Pending,2020-05-19,105038.08,frank.williams@example.com,(824) 983-9224,Average,False,Admin,New York
EMP1572,Grace,Smith,25.0,Active,2023-09-20,73231.85,grace.smith@example.com,(014) 257-6269,Poor,False,HR,New York
EMP1573,David,Johnson,30.0,Pending,2024-08-13,102649.36,david.johnson@example.com,(232) 441-2335,Poor,False,Sales,Florida
EMP1574,Bob,Davis,35.0,Pending,2023-06-10,114302.51,bob.davis@example.com,(132) 850-7250,Poor,False,Finance,New York
EMP1575,Alice,Miller,35.0,Inactive,2021-06-09,87816.61,alice.miller@example.com,(786) 376-7315,Poor,False,Finance,Texas
EMP1576,Frank,Jones,30.0,Inactive,2020-03-30,70750.38,frank.jones@example.com,(252) 654-6967,Poor,False,Sales,Florida
EMP1577,Frank,Miller,30.0,Active,2024-05-02,89696.07,frank.miller@example.com,(157) 903-9234,Excellent,True,Cloud Tech,Texas
EMP1578,Bob,Johnson,30.0,Active,2024-11-06,97978.36,bob.johnson@example.com,(558) 099-6131,Poor,True,DevOps,Nevada
EMP1579,David,Johnson,32.5,Inactive,2023-08-17,107172.8,david.johnson@example.com,(730) 346-1561,Excellent,True,DevOps,Nevada
EMP1580,Charlie,Miller,25.0,Inactive,2020-03-18,56126.46,charlie.miller@example.com,(624) 467-0461,Poor,True,Finance,Nevada
EMP1581,Eva,Smith,30.0,Active,2021-06-13,78534.29,eva.smith@example.com,(268) 171-5159,Average,True,Cloud Tech,Illinois
EMP1582,Grace,Brown,40.0,Inactive,2023-10-10,85602.1,grace.brown@example.com,(252) 986-7075,Good,False,HR,Texas
EMP1583,Bob,Johnson,30.0,Active,2022-01-02,114963.34,bob.johnson@example.com,(604) 641-9784,Excellent,False,Cloud Tech,Nevada
EMP1584,Eva,Miller,30.0,Inactive,2022-02-20,77657.93,eva.miller@example.com,(758) 512-6860,Poor,False,Cloud Tech,California
EMP1585,Heidi,Davis,30.0,Active,2024-03-09,77369.48,heidi.davis@example.com,(205) 943-8975,Average,False,Sales,New York
EMP1586,Eva,Miller,30.0,Pending,2023-08-19,76119.14,eva.miller@example.com,(074) 017-7508,Good,False,HR,Nevada
EMP1587,Charlie,Williams,25.0,Pending,2023-05-06,77585.72,charlie.williams@example.com,(546) 540-8423,Excellent,False,Cloud Tech,Texas
EMP1588,Bob,Brown,35.0,Pending,2024-01-26,74069.62,bob.brown@example.com,(560) 754-0914,Good,False,Admin,Nevada
EMP1589,Charlie,Jones,30.0,Pending,2024-09-05,67691.92,charlie.jones@example.com,(086) 321-8121,Average,True,Admin,New York
EMP1590,Alice,Smith,35.0,Pending,2020-05-29,70345.69,alice.smith@example.com,(764) 579-3896,Excellent,True,Finance,Nevada
EMP1591,Bob,Garcia,30.0,Inactive,2021-11-08,74999.69,bob.garcia@example.com,(015) 502-9167,Good,True,DevOps,Illinois
EMP1592,David,Jones,25.0,Active,2021-01-31,72245.02,david.jones@example.com,(154) 660-2415,Poor,True,HR,Illinois
EMP1593,Eva,Brown,30.0,Pending,2022-01-16,106538.98,eva.brown@example.com,(139) 449-8829,Excellent,False,Admin,Illinois
EMP1594,Charlie,Brown,25.0,Active,2023-12-29,101787.14,charlie.brown@example.com,(597) 364-2479,Good,False,HR,New York
EMP1595,Frank,Brown,30.0,Inactive,2024-12-02,83596.78,frank.brown@example.com,(962) 440-6305,Average,False,DevOps,Nevada
EMP1596,Eva,Jones,40.0,Active,2023-08-15,92463.94,eva.jones@example.com,(244) 795-1329,Average,True,Sales,Texas
EMP1597,Charlie,Davis,30.0,Pending,2024-12-20,93863.32,charlie.davis@example.com,(531) 949-7968,Excellent,False,Admin,California
EMP1598,Alice,Brown,32.5,Pending,2023-03-31,78359.41,alice.brown@example.com,(586) 780-5554,Good,False,DevOps,Texas
EMP1599,Alice,Miller,30.0,Pending,2022-08-24,95773.57,alice.miller@example.com,(727) 738-2645,Excellent,False,HR,Illinois
EMP1600,Grace,Jones,30.0,Inactive,2020-10-01,82529.08,grace.jones@example.com,(091) 785-1384,Excellent,True,Sales,Nevada
EMP1601,Grace,Garcia,35.0,Pending,2021-05-04,109358.73,grace.garcia@example.com,(445) 770-2991,Good,False,Sales,Texas
EMP1602,Charlie,Brown,30.0,Active,2021-01-01,89645.01,charlie.brown@example.com,(959) 660-4872,Good,True,Admin,Florida
EMP1603,Charlie,Miller,40.0,Active,2024-04-08,84134.95,charlie.miller@example.com,(682) 691-1632,Poor,True,HR,Texas
EMP1604,Frank,Davis,30.0,Active,2022-11-26,113540.83,frank.davis@example.com,(194) 226-8652,Good,True,Cloud Tech,Nevada
EMP1605,Heidi,Williams,40.0,Pending,2021-10-25,57225.75,heidi.williams@example.com,(694) 551-5887,Average,True,Cloud Tech,Texas
EMP1606,Eva,Davis,35.0,Pending,2020-12-22,76366.17,eva.davis@example.com,(636) 774-7225,Excellent,False,Sales,Illinois
EMP1607,Bob,Garcia,30.0,Active,2022-11-23,78408.95,bob.garcia@example.com,(408) 572-1695,Excellent,True,HR,Florida
EMP1608,Frank,Brown,40.0,Active,2022-10-24,111742.4,frank.brown@example.com,(663) 093-2997,Average,True,Finance,Illinois
EMP1609,David,Garcia,25.0,Inactive,2021-03-09,60516.83,david.garcia@example.com,(199) 605-9328,Good,False,Sales,Nevada
EMP1610,Bob,Jones,30.0,Pending,2020-08-20,83706.17,bob.jones@example.com,(715) 096-8831,Average,False,Finance,California
EMP1611,David,Johnson,30.0,Inactive,2020-02-15,67056.92,david.johnson@example.com,(753) 273-5240,Average,True,Admin,Nevada
EMP1612,Charlie,Brown,30.0,Active,2024-12-29,90058.85,charlie.brown@example.com,(039) 773-9731,Poor,False,DevOps,Illinois
EMP1613,Eva,Johnson,30.0,Pending,2023-02-28,94633.59,eva.johnson@example.com,(781) 952-3709,Average,True,Sales,Florida
EMP1614,Eva,Miller,25.0,Pending,2022-08-23,110711.17,eva.miller@example.com,(068) 761-6480,Excellent,True,Admin,Florida
